3.735495738509938546e-01,4.231113943610687045e-02,7.370531537153842683e-01,8.242604219514544361e-01,6.134550647244084720e-01,9.317195936100131082e-02,4.778672226680105162e-01,4.662608071717558866e-01,7.403109475677500662e-01,8.718147271852717539e-01,7.203873217519233263e-01,5.153302629928692147e-01,2.134808063407331868e-01,2.063154674821267021e-01,9.005893638746120811e-01,7.337767272178733480e-01,4.619877893027204419e-01,1.344269199762208045e-01,2.398144782287846555e-01,5.016184596477639701e-01,1.610930721992210879e-01,2.757521861358260828e-01,4.346681253050593829e-01,8.886509670780271541e-01,5.794494359675960160e-01,1.611976636625042092e-01,1.394753245862544455e-01,4.164558174040833283e-01,8.861798955249459153e-01,6.699565812759987748e-01,8.119479702667757870e-01,8.830374073898569209e-01,4.290699788475348386e-01,3.226127146220535424e-01,2.324236114559244948e-01,7.208472890878481198e-02,6.583231055411478128e-01,5.948570043980396793e-01,9.449323179229585090e-01,9.742032204774209170e-01,6.622185882326769857e-01,9.662042788299642915e-01,3.346567167053144942e-01,6.405739660030629334e-02,2.562075689855713989e-01,4.846809505879967617e-02,4.774440151143387601e-01,4.452789983743259405e-01,4.310803116401600299e-01,3.495541659044542060e-01,1.703085618459750927e-01,1.154767853034137648e-01,3.035520278198085009e-01,9.281532606730865664e-01,9.627229930809982905e-01,3.158513657657213702e-02,2.350700489382532288e-01,4.412800160568892682e-01,9.147145369110972757e-01,7.898264202884786034e-01,8.686454507695364757e-01,1.505275470412790195e-01,7.725929362193868499e-01,7.123170741314843735e-02,5.152458291315915595e-01,9.274393926890946993e-01,4.873287398199237508e-01,5.575317675688140628e-02,9.735224369607600181e-01,7.770886383797489527e-01,4.092155588806439814e-01,7.463987059978907102e-01,3.672187355121808716e-01,5.674715292689765933e-01,2.751977599817357900e-01,2.632738326705983400e-01,2.736142713546654281e-01,2.733444871424706157e-01,3.067006215796465041e-01,5.460457785439670753e-01,1.169575116755868782e-01,3.401143023240482677e-01,5.355326353392597660e-01,3.060216153900819913e-01,1.367222092367555986e-01,4.055570743206265982e-01,8.787724891552014528e-01,4.471535624785385465e-01,2.302912256977110994e-01,7.514345769246537632e-01,8.625695313239294393e-01,6.188806553916891273e-01,8.415934365089987601e-01,9.880687775199586964e-01,3.739637954908731077e-01,4.324738024710831352e-01,3.364899423369857034e-01,4.913946854084845217e-01,3.535562192176393559e-01,6.508829358167278478e-02
1.333837235847201708e-01,1.984880549852761078e-01,8.531529072263192015e-01,1.981935340440087456e-01,3.071999806098104635e-01,7.770453804008896626e-01,4.898180536754079828e-01,2.988990628414972539e-01,2.478613031703380543e-01,8.534502948841932168e-01,6.689388779416196584e-01,5.657208620147913258e-01,5.417945615775028312e-01,9.262677760294064644e-01,8.896835499665706193e-01,1.941626394864506278e-01,9.260036437050835900e-01,3.581921818499249621e-01,7.538423154390316849e-01,6.726608056413789782e-01,1.883967113899230883e-01,3.995016426545665578e-01,3.511087989518928421e-01,5.308357634635049171e-01,5.013798893549353819e-01,8.140223370289676463e-01,6.754746308508108310e-02,3.436013038845043832e-01,7.230524883285512905e-01,4.250156782640915898e-01,6.638824487025282162e-01,4.928349065919043204e-01,4.283791116833738366e-01,5.028728477285082654e-01,3.973194202145632348e-01,2.519025287629865772e-01,8.533154535862526036e-01,4.458060246111538172e-01,3.409779920735644954e-02,6.956687094311342356e-01,1.161385640335597103e-01,3.510832929065201835e-01,4.622710349785463801e-02,4.701269506434520018e-01,3.031246156021908389e-01,1.382644337516873989e-01,1.903241641492900982e-01,1.404017031770588009e-02,1.138964147252333747e-01,8.837943530861748220e-01,7.026093197355779418e-01,2.347357743648529338e-01,8.830289125501314951e-01,4.429586160151789409e-01,7.474507327281263436e-01,2.076588925122905271e-01,7.853874553255650870e-01,5.909981478580987879e-01,5.633149046397789572e-02,9.405301655455485799e-01,9.575100814506383173e-01,7.956924140348528018e-01,7.515490030553430012e-01,6.861130874122627343e-01,8.480556672088249703e-01,7.999483723672614621e-01,5.045489812393506579e-01,8.411480817823783207e-01,1.700874615512431021e-01,7.790168258291785275e-01,2.346234354064151706e-01,2.763044709808110122e-01,5.626182017712909600e-01,6.938174754091427365e-01,2.039171833091334429e-01,5.739310194399189768e-01,8.607609178724452414e-01,9.703577996959769081e-01,4.177232980458319700e-01,4.961839487197999832e-01,5.052659288081448041e-01,4.840588097862943417e-01,1.885723613427494616e-01,9.188981689357834659e-01,5.654656961631996381e-01,5.624190689379877650e-01,6.013520212745182558e-01,5.997462211049856551e-01,8.096302882152055513e-01,6.386824864163722637e-01,7.977409381668970623e-01,7.046430544986425071e-01,2.895258643298118661e-01,7.704916311818077457e-02,6.082955110633011531e-01,1.078566988475340160e-01,1.582793809892253378e-01,1.194215136149782142e-01,2.600918780589703827e-01,1.418199029764001251e-01
1.244342771027286965e-01,6.085311623790472524e-01,2.361259470093987067e-01,1.494589056912110081e-01,8.848868093112151056e-01,6.579816057176118838e-01,1.684708385669686503e-01,4.952425567164344677e-01,1.122916564026685826e-01,3.686273430021417274e-01,5.328136986859555169e-02,4.305487237294108871e-01,6.427098911507126422e-01,1.078747796430098438e-01,7.441126567863353136e-01,9.564437353736945369e-01,8.734218190902649503e-01,5.834421870236153884e-01,2.923579940807158328e-01,7.716603550515667154e-01,3.326344228910085299e-01,8.419377473196114625e-01,1.498558931047619946e-01,5.770248498730615738e-01,6.896761864070075632e-01,8.579222138264862574e-01,9.862740529286251334e-02,1.172628245917980427e-01,5.080809333819106266e-01,6.597859914387615987e-02,6.043158464287577969e-01,9.537156825355542766e-01,6.337944389612537588e-01,5.827752757308247711e-01,1.487669471161724433e-01,2.683247360013550908e-01,7.497457030515150000e-01,5.608781536644760202e-01,3.773084572196595543e-01,7.560721934809608857e-01,7.173882766190184945e-01,3.575364952642972050e-01,3.248116440881010369e-01,4.896313439428547909e-01,7.164868810807798472e-01,7.952142781186467557e-01,7.142991466077623919e-01,4.488082546200768963e-01,2.023356541317715696e-01,6.866162387430779779e-01,2.367910025763142468e-02,2.783195124632644735e-01,1.776542785246660872e-01,5.384265460758900224e-01,6.515017797369554442e-01,3.695043840108135358e-01,9.905285055946009276e-01,2.243641937618418014e-01,9.460031653350383651e-01,9.517871582778503203e-03,4.949549906913436326e-01,7.803985967613480401e-01,6.947358457035558432e-01,1.378280222761623097e-01,4.811503898911569932e-01,3.320115316066060140e-01,1.581596534052387426e-01,6.420359456636961504e-01,9.548305157280170263e-01,2.257787284321738364e-01,5.075547338473258563e-01,2.648821699386644246e-01,1.362551837587924197e-01,5.528797873730600942e-01,4.880175721058599425e-01,6.671394188024832861e-01,5.549150157345132950e-01,5.165234977493419199e-01,1.473717918103341074e-01,7.973433717128947107e-01,8.200617365212868881e-01,9.363420905020414242e-01,5.734050069003845396e-01,2.330513562953973050e-02,1.829791900598765064e-01,7.616367373889165737e-01,2.726670468116390023e-01,2.043326388665354099e-01,1.014743278065156629e-01,1.671792716765014841e-01,2.842207888178855946e-01,8.477691688998639785e-01,8.010178411241611895e-01,6.965731371343869549e-01,4.152028683115225327e-01,6.323778868827568678e-01,5.101323724993213071e-01,9.550258012836381205e-01,7.195086984020671039e-01,6.684948627827418388e-01
9.410814412415624552e-01,2.600689193380650854e-01,5.658471089730477965e-01,4.553524142692522148e-01,4.227596261697087465e-01,5.078242540909548852e-01,6.888613165076680200e-01,4.836785038832147610e-01,3.051318661512996133e-01,1.013701346207037668e-01,6.685930907559741732e-01,3.783750977145510230e-01,1.942191021707405651e-01,6.106686213989591661e-01,1.215628538588655605e-01,2.319815415799957314e-01,1.984621454405124386e-01,3.305194644852926800e-02,2.233403761743587568e-01,7.256967569534911178e-02,8.781714004666669737e-01,7.542179821797125872e-01,4.098920241424728328e-01,1.346929528900226991e-01,2.189579877117251439e-01,9.334291397446398131e-01,4.907356576911680035e-01,3.666115434646314286e-01,2.886365137797922698e-01,9.265584457221326398e-01,4.884125658627564981e-01,7.754198547634345573e-01,2.123146530338547722e-01,4.611066668636104593e-01,1.035393863057723074e-01,6.161875404153538405e-01,5.570894257166059127e-02,9.146371708820405511e-01,8.107470046230745853e-01,9.452663243259178394e-01,6.408570183172311863e-01,6.555919151716358417e-01,5.084089830453198955e-01,7.886815171747263431e-02,4.085668113169388382e-01,5.313654876202653643e-01,1.852531847249854202e-01,3.094365282820165097e-01,9.500005535143687396e-01,4.683735825088035654e-01,9.223670027522060666e-01,4.611459720374211368e-02,4.981502140423541558e-01,4.543676269158125614e-01,6.221722020070816761e-01,2.702952670796497925e-01,8.161262301600344937e-01,9.619561277572931113e-01,4.274710787544052648e-01,2.111274636664733917e-01,7.386219916217636738e-01,3.582519060816283796e-01,7.100965774980771972e-01,8.257791043029221179e-01,3.271828235558993381e-02,2.263613452529100734e-01,5.885883812989622932e-02,7.517461738413597772e-01,7.329461668440240274e-01,8.263395424662954847e-01,5.264566649598257930e-01,1.940487268009263300e-01,3.153713429556160852e-01,5.585591602507998799e-01,2.852538944298004253e-01,2.998341978598532132e-01,4.745963527834924367e-01,5.703234487521456897e-01,3.666692731446065112e-01,9.134267400164277628e-01,4.083320909893408679e-01,7.831967230794772972e-01,2.485360168461901997e-01,8.023285355543140485e-01,3.880245237022977856e-01,6.071162484121801484e-01,3.784205781062078833e-01,5.258637395248205726e-01,2.057376025065305036e-02,7.736207644235590930e-01,8.653481495035404425e-01,8.871038061245936079e-01,3.358504774600499232e-01,8.831395075747113799e-01,4.115185969134396160e-01,2.197029695571954822e-01,5.472900609511713865e-01,5.318297125655133684e-01,6.897053182162440343e-01,5.207866580017431746e-01
3.936387656937281321e-01,9.762490395600460502e-01,8.294174941825670500e-01,9.896836788859214584e-01,5.841256867132128550e-01,8.057615326162835823e-01,6.779160032094249111e-01,1.671795469361362363e-01,1.723602021357802938e-01,4.018982113923549315e-01,7.858524673821609685e-02,4.662375247852956761e-03,8.511395924888971454e-01,1.687571309555907506e-01,7.389373753901490316e-01,7.516494056128220080e-01,7.009709857234524000e-01,3.151550921665340343e-01,2.527648289227484302e-01,1.355807075258903538e-01,9.681829388315577045e-01,6.698909667048553729e-01,2.237355006364253329e-01,4.828028826671409979e-01,4.148001633973734670e-01,5.810110510192409983e-01,2.739626248532602837e-01,1.949802921923359245e-01,6.554763297657761889e-02,8.910505087048963269e-01,2.377951992043157992e-01,3.180607764317423536e-01,4.978887539882534963e-01,7.444625831394792170e-01,9.490045085182527984e-01,4.650061911231093692e-01,9.475625357377114311e-01,7.516988147345047278e-01,9.878540368932694493e-01,2.969643084620078310e-01,1.284463011815574207e-01,7.731023180851328558e-01,1.240303314974591231e-01,3.680530184778902925e-01,9.571986396986350565e-01,5.957048819765560221e-01,9.446366752919158616e-01,7.215797161363247669e-01,6.186970910975748694e-01,5.776142049126461453e-01,4.303150979423999711e-01,4.418424090515110647e-01,6.854458114153755277e-01,6.920235273755751537e-01,8.393271030693485457e-01,8.178295778062805166e-01,6.381495736139586317e-02,2.462817736354383502e-02,8.246562555950335272e-01,4.746164192493806944e-02,9.299652965880970124e-01,5.833596151850382050e-01,3.583078469879499295e-01,2.807346799350891597e-01,8.901889386414812977e-01,2.857911673978806855e-01,8.019136820244596731e-01,5.654121662572502149e-01,7.973047371019545970e-01,2.399402219726460839e-01,9.763904984917010088e-01,3.713332617454609963e-01,2.562928389158872777e-01,2.491533344288849872e-01,3.675723237337326088e-01,8.605497743511015818e-01,5.436148271980553170e-01,6.363918022444313705e-01,6.240931138858462068e-01,9.012470388192794779e-01,3.724590701168795093e-02,8.781013401447950173e-01,6.941379092651066562e-01,7.076449704828031706e-01,3.545300576911889490e-01,2.078389860169860270e-02,7.792332252310213425e-01,5.793271899073311193e-01,7.706464526122864811e-01,5.154731092670077341e-01,7.938600301600590159e-01,8.058619460885837471e-01,3.512424876350609404e-01,7.814278337085548420e-01,3.866483153901135728e-01,4.048172439319241978e-01,7.591189323585987303e-01,1.439146431827894590e-01,9.026778102621858535e-01,6.557513868629478715e-01
1.113708395938987072e-01,5.246605362306799858e-01,3.420095101935103354e-01,5.229405090801829692e-01,3.605662147933319517e-01,5.197725091584708412e-01,9.901522345236379863e-01,6.082448340800574726e-01,2.274610460427847203e-01,5.242250829256537292e-01,3.158370993637732438e-01,7.122447630760321280e-01,4.464958502082949643e-02,6.197846467698885364e-01,7.811869505624990939e-01,6.044163889995316508e-01,6.279707398144174224e-02,1.771562692942245665e-01,3.469019864583368085e-01,6.323656503408879859e-01,5.125319705620061672e-01,9.273334005923961065e-02,1.840274286063821041e-01,4.176163763340829949e-01,6.162906743016368649e-01,7.443660033901303708e-01,2.112894083355975061e-01,9.911693741100586763e-01,9.093291559737654017e-01,7.509102293637924808e-01,6.716101010567401275e-01,5.570502488822314247e-01,2.915801116991770803e-01,3.156327508118017544e-01,5.522180271907561888e-01,2.018948934544120277e-01,8.389966815739569039e-01,8.972105331566587738e-01,9.243681784531080359e-01,2.242495143000287072e-01,7.524030035608960665e-01,9.726419303096027758e-01,3.286340448390501212e-02,2.304274566317956463e-01,1.587276334263998390e-02,7.811294140821379850e-01,2.738887787896788772e-01,5.435792007505768630e-01,3.114559351248646912e-02,6.257525326228402518e-01,8.758180879796840790e-01,2.850591353558068475e-01,1.623044803939676095e-01,1.897197488279889210e-01,4.267082771876294922e-01,7.290406725999591941e-01,6.813653209650597509e-01,5.157903224754629701e-01,8.666637355785201668e-01,9.062782353192379015e-01,9.252000756046083740e-01,4.808513807574905652e-01,6.506035793421450775e-01,3.434631380731412165e-03,9.555844460256203154e-01,4.276767074335002805e-01,3.657412835768892867e-01,8.622855194468920237e-01,1.935861144551165314e-02,5.638055692370230743e-01,5.946661459233131275e-01,7.949953160239598970e-01,5.440109930526971782e-01,6.294936260220955759e-01,6.121794816676366935e-01,4.017448943845780551e-02,5.474593028656740135e-01,6.874712089473741239e-01,6.443478301864182800e-01,4.411602050504306316e-01,5.145485023960402193e-01,4.726607645981150130e-01,6.705352713873207193e-01,1.078060474386201006e-01,9.277317583477451279e-01,8.373239263779062025e-01,9.816640212204224003e-01,3.657001601483557129e-01,7.201585986154870334e-01,9.815638358843568056e-01,8.288508364109808957e-01,7.163685914248983932e-01,4.924891784151231855e-01,4.223336741068782763e-01,5.024129387366610411e-01,1.342305755912303056e-01,4.334839856901092636e-01,2.675022947206072699e-01,4.273283685509010610e-02,2.628679967067445444e-01
3.682194461566976607e-01,5.853415283195441132e-01,3.107483798928976082e-01,2.108781943422333160e-01,4.206686790951187360e-01,1.891208281322929174e-01,1.641917305056810328e-01,5.917144911449956357e-01,1.867924902974430479e-01,7.524819652183716290e-01,3.632038956520222683e-01,9.734297313008646313e-01,5.143634863569219728e-01,9.843292592480495928e-01,7.180228831641802811e-01,3.155986300930629929e-01,6.045507049785242559e-01,6.046535034589423097e-01,7.565997966571362809e-01,2.197480440306596172e-01,8.152411597960389500e-01,7.428754321766452007e-01,1.152587740209498612e-01,3.933013908079023846e-01,2.768360768341314726e-01,5.320308580260365572e-01,4.761597268947441730e-01,9.130781054989072221e-01,5.213085802444383798e-01,1.251134714259855008e-01,7.747353429691287152e-01,3.534135568381246983e-02,9.873193530368955528e-01,7.023234568023920543e-01,9.943704927011248751e-01,8.981984970210915575e-01,3.348545621333867128e-01,6.209727964286337887e-01,5.029539417572455040e-01,3.409814475740396977e-01,6.541477262167271212e-01,2.473693814574396965e-01,5.971567179570658190e-01,4.277248585558313110e-02,6.348313910902839696e-01,3.814270215614177229e-01,7.225715371841325840e-01,2.384188422607771418e-01,4.652567729410793662e-01,9.908750252566200789e-02,2.713896483982486396e-01,8.815959882027779582e-02,6.509998181511488236e-01,2.658465363916329149e-02,1.173900710789372859e-01,3.401237362013767029e-01,4.593387844056275870e-01,2.103935827233560651e-03,3.601710760293886926e-01,1.535685764806734577e-01,6.285541863765028436e-01,5.659434080337867323e-01,7.418494748589553600e-01,4.074870592178196915e-01,4.218890731716534725e-01,1.966016862030128820e-01,1.970947663794553328e-01,9.406558605543088314e-01,9.607573744094666246e-02,8.184568657687552040e-01,5.839179524523535614e-01,2.532861207143882742e-01,5.968490433811365348e-01,4.858147079909543864e-01,8.646473682905537750e-01,5.134740120441420030e-01,5.268843508075327087e-02,2.740885228414909891e-01,5.485700279951482017e-01,4.477421828138561377e-01,9.758035625146437297e-01,2.506810380009781847e-01,2.177312290088746494e-01,1.281784593730279642e-01,1.134260903162180867e-01,3.420588931583464776e-01,6.269395205082046729e-01,4.275033046403916570e-01,6.726175387923536420e-01,3.973921970730008857e-01,5.722477898661715301e-02,6.567966201947261773e-02,7.703839271788278653e-01,3.654114832899679755e-02,8.565608159507298591e-02,4.690940804222989424e-01,6.216335745038803484e-01,5.230770877006324371e-01,7.417827330605701874e-01,3.541199463696730332e-01
9.220511367127661728e-01,7.809785012697575413e-01,2.758619474679240291e-01,9.878042065612095968e-01,7.850375936198492610e-01,7.221978042063825765e-01,8.057660167120204164e-01,4.528377137089093507e-01,2.746729648803678536e-01,7.101182967321644224e-01,5.986371064673937648e-01,5.181630037723202742e-01,1.263660049132480090e-01,6.798713620833789495e-01,1.983613643741962695e-01,5.035433223081264842e-01,1.102626226407704690e-01,9.503988851315847697e-02,9.434135026819502334e-01,9.191430656778784014e-01,5.490973296697386763e-01,7.148083428148480634e-01,8.636141678257712728e-01,4.793119721938358113e-01,3.390631370138392775e-01,6.532208389007644334e-01,2.803926004795603832e-01,9.264232948138879653e-01,2.019617229254214719e-01,4.371531571482237810e-01,4.875284834505401177e-01,9.698415917368907735e-02,3.494606028898609162e-01,5.755918325896710597e-01,9.218704141529431295e-01,9.694870370241426283e-01,3.348959565766362889e-02,9.242515752599574919e-01,5.678909891015722078e-01,1.299570068154376479e-01,7.961139700994664947e-01,6.735211502894427049e-01,7.433600092156754657e-01,9.315898697716219479e-01,2.727234464912998702e-01,9.525482738843508157e-01,3.084396900980864720e-01,8.532157006163983981e-01,8.396268460209679318e-01,1.766827963853508932e-01,5.937318093528228813e-01,7.608689200228473393e-01,6.088358300141789581e-01,8.030433611951386386e-01,8.640063028497595443e-01,8.916288117438087024e-01,7.165904370308078253e-01,8.625959415494320881e-01,4.193382557886611295e-01,4.219068637975946778e-01,7.580636216224891921e-01,7.142504180201059150e-02,4.323105170632374206e-01,5.551028392436655468e-01,8.592321355908677516e-01,5.277467078096031994e-02,9.955142246091164271e-02,6.025152195492289309e-02,9.365737715518436257e-01,5.792241877498710556e-01,2.168402486577473143e-01,4.951656706596456736e-01,8.403437683937855507e-01,1.130945428618528315e-01,8.283529922383583433e-01,1.475778720195799476e-01,6.412144622221248591e-01,8.208150460696850281e-01,9.346587762380780262e-01,9.622288573674494527e-01,6.980923600533500695e-01,3.375278379777242321e-01,5.520516632825597236e-01,8.114694885294259086e-01,9.463841388683114086e-02,1.624220164950270773e-01,5.200463823500688365e-01,3.242996983315078463e-01,1.640559755216359772e-01,6.615518554949626484e-01,2.003446167511541143e-01,9.685669320372615188e-01,1.248940513993505030e-01,8.976367313923969693e-01,3.146581341604992588e-01,3.581357537517918521e-01,7.160195365588036820e-01,9.928040630677709144e-01,1.584243542315124653e-01,1.856974888914416644e-01
6.768828622528304528e-01,2.310908818185603009e-01,6.586560592909403988e-01,7.732010530600507137e-01,3.156885169479218822e-01,4.098983768748254430e-02,5.165853577604531122e-01,3.586251321977819151e-01,2.123399542346500191e-01,2.551856203717919325e-01,6.461857840867459846e-01,8.907078276285572693e-01,3.217078109279947196e-02,9.603827405155151986e-01,9.951886175904682830e-01,4.755049835855620355e-01,8.536074719927823073e-01,5.132457632523131918e-01,7.469322634524350191e-01,7.466168312337583268e-01,5.869177271060923573e-01,7.029524971964994373e-01,8.854725430859498037e-01,5.540238010194968865e-01,8.148166844604082248e-01,6.943337082035336838e-01,3.148559391307012012e-01,2.318850037634920813e-01,9.076801105680346593e-01,8.804648178342980858e-01,7.475466563919747065e-01,6.175058112520951381e-01,7.614227002774744957e-01,5.756218787658485825e-01,8.795557123305354219e-01,6.420472046831235957e-01,4.247002756159825587e-01,8.966370121820577133e-02,7.665784006833833431e-01,9.754097335070717190e-01,7.421040353967159886e-01,5.532717768487496190e-01,8.159312070110225079e-01,3.825140200058207984e-02,5.508308657810693232e-01,9.009385334318585903e-01,2.687999918687909995e-01,6.008659515953411745e-01,1.188286687895454552e-01,8.486901307015860541e-01,6.731740226537394900e-01,1.207741436890433784e-01,1.921142506705841857e-01,3.334139408213975253e-01,3.138838446742380217e-01,5.738671815545901556e-01,7.056906244265684913e-01,6.418031616600239353e-02,4.261435819516135037e-02,1.648678137687747958e-01,7.888344449878061937e-01,1.724216316559745721e-02,1.395189463683178532e-01,6.445557658746415841e-01,4.425629423161948628e-01,9.453890605337966768e-03,3.947766444795373086e-01,2.721394439007993604e-01,6.948686012429716730e-01,2.222273867695250260e-01,5.893137659369674930e-01,3.377357832492167145e-02,4.751918974942718199e-01,6.048064274862130496e-01,1.655751284496148612e-01,5.364773094221281236e-01,6.194343099050158008e-01,2.795254679170400269e-01,2.989354715432049892e-01,8.029630469477947452e-01,4.753325925125793106e-01,6.299802018778870583e-01,2.167764488133703260e-01,7.116479269663419371e-01,5.905696890237327468e-01,3.736676159931980878e-01,3.424900975914676460e-01,9.447453511433911988e-02,2.919378097541281969e-01,6.084699720268738066e-02,5.248029465115159331e-01,8.593126949163210071e-01,4.385813854571676274e-01,2.523695424999132797e-01,2.450888277476250821e-01,4.909218167334712390e-01,3.936912721849687991e-01,9.086556434094872348e-02,3.344947827087750847e-01,8.663778293799831998e-01
1.535645015270259428e-03,3.264302823924337682e-01,6.804029766508484789e-01,2.785269914099695043e-01,5.976775433928782633e-02,8.299122495657481613e-01,5.746042003348371674e-01,9.434041146301209713e-01,4.236070081946546884e-01,7.397714904944062697e-01,2.750215987153421526e-01,4.837749934750956715e-02,1.271132780603396739e-01,9.051953465764330797e-01,3.815041182328684499e-01,8.166474193366849432e-01,7.760067441395861465e-01,1.223474855920522186e-01,4.203721536581473961e-01,5.804204999286866062e-01,1.069440820467200126e-01,1.177811271435567075e-01,5.872174599456109201e-01,7.779243900745663742e-01,1.451473948529767855e-01,9.097402225074245896e-01,2.873801512661063873e-01,4.123655656885604204e-01,8.307079099695485747e-01,6.102190528308726325e-02,1.543738965350930359e-01,8.325331680032085346e-01,5.185101058089758297e-02,1.684484824945526871e-01,3.624452442273159436e-01,1.817186004129056620e-02,7.486051602483334566e-02,6.324799100505162919e-02,5.654043942153850200e-01,7.770148248271312452e-01,3.757885710917727717e-01,9.351287884656228622e-01,7.338257258823556173e-01,7.634606521178535221e-01,1.977780101551079861e-01,5.230062206812113867e-02,3.415376467585780063e-01,6.526874605905468307e-01,1.688737899810955900e-01,3.366906152378716932e-01,1.595291516006878130e-01,4.809959091258930730e-02,1.880988850294366133e-01,2.171194841013501797e-01,3.531839892580392881e-01,8.538741551198482105e-01,3.303110789105495604e-01,2.272835321938674324e-01,9.460342999514262941e-01,8.006718182628319580e-01,1.822509859033660806e-02,5.913649652144559177e-01,1.302760706865265794e-01,3.653996049169535576e-01,9.045586575779900329e-01,2.158454119108593749e-01,9.877516869667490873e-01,1.708171346056924778e-01,4.061239328179921948e-01,9.563155425893221651e-02,1.600776009504342179e-01,8.414278330887057233e-01,2.594114566093080887e-01,5.204818336730664408e-01,1.276925478685241311e-01,7.129850997533512258e-01,7.029221450190261677e-01,9.947988581914062323e-01,6.074112513260974122e-01,3.883500333929188475e-01,4.843004622861535324e-02,8.655086920702204090e-01,8.982819999931840327e-01,4.709702028990782052e-01,9.528093327325000139e-01,2.188746116115476426e-01,7.217901996057197733e-01,7.945737756066829638e-01,1.011745268061305936e-01,5.992432672460972221e-01,2.874949459186153522e-01,9.083814894099381254e-01,5.992118762840250579e-01,7.420716019544160158e-01,8.893212973359561069e-01,5.131309290139278723e-01,2.593052585210398053e-01,1.299217987377063732e-01,1.419873150865940126e-01,6.433945627204418205e-01
